Month,NonRecreationVisitors,RecreationVisitors,UnitCode,UnitName,Year
11,0,545,NIOB,Niobrara NSR,2016
12,0,367,NIOB,Niobrara NSR,2016
1,0,738,NIOB,Niobrara NSR,2017
2,0,394,NIOB,Niobrara NSR,2017
3,0,913,NIOB,Niobrara NSR,2017
4,0,1735,NIOB,Niobrara NSR,2017
5,0,3289,NIOB,Niobrara NSR,2017
6,0,11268,NIOB,Niobrara NSR,2017
7,0,31145,NIOB,Niobrara NSR,2017
8,0,20194,NIOB,Niobrara NSR,2017
9,0,8505,NIOB,Niobrara NSR,2017
10,0,1789,NIOB,Niobrara NSR,2017
11,0,521,NIOB,Niobrara NSR,2017
12,0,315,NIOB,Niobrara NSR,2017
1,0,726,NIOB,Niobrara NSR,2018
2,0,362,NIOB,Niobrara NSR,2018
3,0,921,NIOB,Niobrara NSR,2018
4,0,1415,NIOB,Niobrara NSR,2018
5,0,5475,NIOB,Niobrara NSR,2018
6,0,10073,NIOB,Niobrara NSR,2018
7,0,19161,NIOB,Niobrara NSR,2018
8,0,13822,NIOB,Niobrara NSR,2018
9,0,7235,NIOB,Niobrara NSR,2018
10,0,1565,NIOB,Niobrara NSR,2018
11,0,568,NIOB,Niobrara NSR,2018
12,0,316,NIOB,Niobrara NSR,2018
1,0,790,NIOB,Niobrara NSR,2019
2,0,440,NIOB,Niobrara NSR,2019
3,0,1344,NIOB,Niobrara NSR,2019
4,0,1465,NIOB,Niobrara NSR,2019
5,0,5669,NIOB,Niobrara NSR,2019
6,0,9899,NIOB,Niobrara NSR,2019
7,0,18345,NIOB,Niobrara NSR,2019
8,0,13219,NIOB,Niobrara NSR,2019
9,0,6941,NIOB,Niobrara NSR,2019
10,0,1719,NIOB,Niobrara NSR,2019
11,0,622,NIOB,Niobrara NSR,2019
12,0,359,NIOB,Niobrara NSR,2019
1,0,820,NIOB,Niobrara NSR,2020
2,0,442,NIOB,Niobrara NSR,2020
3,0,1518,NIOB,Niobrara NSR,2020
4,0,1647,NIOB,Niobrara NSR,2020
5,0,8146,NIOB,Niobrara NSR,2020
6,0,16801,NIOB,Niobrara NSR,2020
7,0,33489,NIOB,Niobrara NSR,2020
8,0,25080,NIOB,Niobrara NSR,2020
9,0,12163,NIOB,Niobrara NSR,2020
10,0,1698,NIOB,Niobrara NSR,2020
11,0,575,NIOB,Niobrara NSR,2020
12,0,387,NIOB,Niobrara NSR,2020
1,0,754,NIOB,Niobrara NSR,2021
2,0,408,NIOB,Niobrara NSR,2021
3,0,1186,NIOB,Niobrara NSR,2021
4,0,1533,NIOB,Niobrara NSR,2021
5,0,3960,NIOB,Niobrara NSR,2021
6,0,13841,NIOB,Niobrara NSR,2021
7,0,33147,NIOB,Niobrara NSR,2021
8,0,24671,NIOB,Niobrara NSR,2021
9,0,8432,NIOB,Niobrara NSR,2021
10,0,1794,NIOB,Niobrara NSR,2021
11,0,622,NIOB,Niobrara NSR,2021
12,0,322,NIOB,Niobrara NSR,2021
1,0,801,NIOB,Niobrara NSR,2022
2,0,429,NIOB,Niobrara NSR,2022
3,0,1383,NIOB,Niobrara NSR,2022
4,0,1554,NIOB,Niobrara NSR,2022
5,0,4304,NIOB,Niobrara NSR,2022
6,0,11681,NIOB,Niobrara NSR,2022
7,0,27448,NIOB,Niobrara NSR,2022
8,0,21648,NIOB,Niobrara NSR,2022
9,0,7912,NIOB,Niobrara NSR,2022
10,0,1922,NIOB,Niobrara NSR,2022
11,0,598,NIOB,Niobrara NSR,2022
12,0,391,NIOB,Niobrara NSR,2022
1,0,524,NIOB,Niobrara NSR,2023
2,0,258,NIOB,Niobrara NSR,2023
3,0,1263,NIOB,Niobrara NSR,2023
4,0,1717,NIOB,Niobrara NSR,2023
5,0,6112,NIOB,Niobrara NSR,2023
6,0,12169,NIOB,Niobrara NSR,2023
7,0,23768,NIOB,Niobrara NSR,2023
8,0,18022,NIOB,Niobrara NSR,2023
9,0,8825,NIOB,Niobrara NSR,2023
10,0,1661,NIOB,Niobrara NSR,2023
11,0,565,NIOB,Niobrara NSR,2023
12,0,335,NIOB,Niobrara NSR,2023
1,26709,41013,OLYM,Olympic NP,1980
2,20499,42049,OLYM,Olympic NP,1980
3,33995,53707,OLYM,Olympic NP,1980
4,40017,79987,OLYM,Olympic NP,1980
5,49563,130153,OLYM,Olympic NP,1980
6,45911,175310,OLYM,Olympic NP,1980
7,74195,510789,OLYM,Olympic NP,1980
8,47350,599654,OLYM,Olympic NP,1980
9,39340,180884,OLYM,Olympic NP,1980
10,33950,106248,OLYM,Olympic NP,1980
11,24378,57966,OLYM,Olympic NP,1980
12,13980,54658,OLYM,Olympic NP,1980
1,13860,37309,OLYM,Olympic NP,1981
2,16868,45741,OLYM,Olympic NP,1981
3,21060,66372,OLYM,Olympic NP,1981
4,22690,79340,OLYM,Olympic NP,1981
5,28485,133887,OLYM,Olympic NP,1981
6,29324,179827,OLYM,Olympic NP,1981
7,70339,525435,OLYM,Olympic NP,1981
8,50650,729133,OLYM,Olympic NP,1981
9,38075,225606,OLYM,Olympic NP,1981
10,29390,96350,OLYM,Olympic NP,1981
11,36225,110158,OLYM,Olympic NP,1981
12,91516,76874,OLYM,Olympic NP,1981
1,34375,56108,OLYM,Olympic NP,1982
2,69216,99509,OLYM,Olympic NP,1982
3,52164,106765,OLYM,Olympic NP,1982
4,31528,125772,OLYM,Olympic NP,1982
5,24519,163608,OLYM,Olympic NP,1982
6,34171,301517,OLYM,Olympic NP,1982
7,34173,438403,OLYM,Olympic NP,1982
8,42203,516377,OLYM,Olympic NP,1982
9,45114,263301,OLYM,Olympic NP,1982
10,50588,138743,OLYM,Olympic NP,1982
11,20560,126999,OLYM,Olympic NP,1982
12,35860,141637,OLYM,Olympic NP,1982
1,22912,86603,OLYM,Olympic NP,1983
2,29438,104874,OLYM,Olympic NP,1983
3,29540,112489,OLYM,Olympic NP,1983
4,31004,130245,OLYM,Olympic NP,1983
5,33726,163172,OLYM,Olympic NP,1983
6,50200,263139,OLYM,Olympic NP,1983
7,56346,417160,OLYM,Olympic NP,1983
8,54169,465101,OLYM,Olympic NP,1983
9,61302,328955,OLYM,Olympic NP,1983
10,48245,152980,OLYM,Olympic NP,1983
11,36302,125132,OLYM,Olympic NP,1983
12,11052,60872,OLYM,Olympic NP,1983
1,7117,106158,OLYM,Olympic NP,1984
2,19631,92476,OLYM,Olympic NP,1984
3,38116,122484,OLYM,Olympic NP,1984
4,44587,156862,OLYM,Olympic NP,1984
5,36836,177113,OLYM,Olympic NP,1984
6,49893,297234,OLYM,Olympic NP,1984
7,44710,443092,OLYM,Olympic NP,1984
8,56224,483112,OLYM,Olympic NP,1984
9,87848,501946,OLYM,Olympic NP,1984
10,47307,187300,OLYM,Olympic NP,1984
11,43059,112203,OLYM,Olympic NP,1984
12,26293,79031,OLYM,Olympic NP,1984
1,28683,81068,OLYM,Olympic NP,1985
2,28259,78644,OLYM,Olympic NP,1985
3,35639,115226,OLYM,Olympic NP,1985
4,34169,148180,OLYM,Olympic NP,1985
5,20059,166141,OLYM,Olympic NP,1985
6,49812,305707,OLYM,Olympic NP,1985
7,54540,488081,OLYM,Olympic NP,1985
8,62669,548834,OLYM,Olympic NP,1985
9,36759,303874,OLYM,Olympic NP,1985
10,43727,156426,OLYM,Olympic NP,1985
11,31490,68497,OLYM,Olympic NP,1985
12,25288,71467,OLYM,Olympic NP,1985
1,47028,123153,OLYM,Olympic NP,1986
2,35906,92602,OLYM,Olympic NP,1986
3,43652,131928,OLYM,Olympic NP,1986
4,39197,170315,OLYM,Olympic NP,1986
5,38311,203960,OLYM,Olympic NP,1986
6,47769,330981,OLYM,Olympic NP,1986
7,51303,466100,OLYM,Olympic NP,1986
8,52644,687083,OLYM,Olympic NP,1986
9,38206,377122,OLYM,Olympic NP,1986
10,51307,191287,OLYM,Olympic NP,1986
11,54688,79800,OLYM,Olympic NP,1986
12,34675,85703,OLYM,Olympic NP,1986
1,44321,126555,OLYM,Olympic NP,1987
2,36656,104308,OLYM,Olympic NP,1987
3,40546,113714,OLYM,Olympic NP,1987
4,36934,180803,OLYM,Olympic NP,1987
5,41891,219503,OLYM,Olympic NP,1987
6,36246,287201,OLYM,Olympic NP,1987
7,56846,446566,OLYM,Olympic NP,1987
8,50214,575671,OLYM,Olympic NP,1987
9,55404,391105,OLYM,Olympic NP,1987
10,45078,171818,OLYM,Olympic NP,1987
11,51370,119813,OLYM,Olympic NP,1987
12,44179,85793,OLYM,Olympic NP,1987
1,42373,101552,OLYM,Olympic NP,1988
2,43594,124842,OLYM,Olympic NP,1988
3,45788,154958,OLYM,Olympic NP,1988
4,43905,182113,OLYM,Olympic NP,1988
5,37585,183294,OLYM,Olympic NP,1988
6,39839,299614,OLYM,Olympic NP,1988
7,58992,518718,OLYM,Olympic NP,1988
8,72565,677665,OLYM,Olympic NP,1988
9,54337,370511,OLYM,Olympic NP,1988
10,40065,168435,OLYM,Olympic NP,1988
11,47853,106720,OLYM,Olympic NP,1988
12,33163,70700,OLYM,Olympic NP,1988
1,45820,79928,OLYM,Olympic NP,1989
2,39303,64281,OLYM,Olympic NP,1989
3,41873,112391,OLYM,Olympic NP,1989
4,63237,192196,OLYM,Olympic NP,1989
5,56383,229426,OLYM,Olympic NP,1989
6,55133,310733,OLYM,Olympic NP,1989
7,66370,432063,OLYM,Olympic NP,1989
8,50934,597155,OLYM,Olympic NP,1989
9,54868,406468,OLYM,Olympic NP,1989
10,54316,164134,OLYM,Olympic NP,1989
11,52145,88392,OLYM,Olympic NP,1989
12,42562,60444,OLYM,Olympic NP,1989
1,46568,73278,OLYM,Olympic NP,1990
2,41343,62811,OLYM,Olympic NP,1990
3,70388,105767,OLYM,Olympic NP,1990
4,63327,147896,OLYM,Olympic NP,1990
5,72679,265456,OLYM,Olympic NP,1990
6,70176,308300,OLYM,Olympic NP,1990
7,99411,537430,OLYM,Olympic NP,1990
8,59580,655539,OLYM,Olympic NP,1990
9,54211,395716,OLYM,Olympic NP,1990
10,56765,134293,OLYM,Olympic NP,1990
11,35242,70599,OLYM,Olympic NP,1990
12,49486,37818,OLYM,Olympic NP,1990
1,40935,56783,OLYM,Olympic NP,1991
2,44938,75125,OLYM,Olympic NP,1991
3,64252,98602,OLYM,Olympic NP,1991
4,67911,140676,OLYM,Olympic NP,1991
5,66196,249275,OLYM,Olympic NP,1991
6,27803,329326,OLYM,Olympic NP,1991
7,46703,493472,OLYM,Olympic NP,1991
8,54617,585354,OLYM,Olympic NP,1991
9,59938,390471,OLYM,Olympic NP,1991
10,56038,197607,OLYM,Olympic NP,1991
11,34428,79648,OLYM,Olympic NP,1991
12,44750,63334,OLYM,Olympic NP,1991
1,39054,87347,OLYM,Olympic NP,1992
2,38522,90782,OLYM,Olympic NP,1992
3,55016,130148,OLYM,Olympic NP,1992
4,64449,142355,OLYM,Olympic NP,1992
5,62899,280778,OLYM,Olympic NP,1992
6,71213,381961,OLYM,Olympic NP,1992
7,80002,517278,OLYM,Olympic NP,1992
8,52256,666810,OLYM,Olympic NP,1992
9,61812,408254,OLYM,Olympic NP,1992
10,57708,183448,OLYM,Olympic NP,1992
11,33959,80298,OLYM,Olympic NP,1992
12,47753,60736,OLYM,Olympic NP,1992
1,34623,45468,OLYM,Olympic NP,1993
2,80749,92616,OLYM,Olympic NP,1993
3,71965,94503,OLYM,Olympic NP,1993
4,79484,135296,OLYM,Olympic NP,1993
5,87508,262521,OLYM,Olympic NP,1993
6,87313,292038,OLYM,Olympic NP,1993
7,93751,395670,OLYM,Olympic NP,1993
8,34318,596948,OLYM,Olympic NP,1993
9,85706,373445,OLYM,Olympic NP,1993
10,88205,223359,OLYM,Olympic NP,1993
11,57103,101848,OLYM,Olympic NP,1993
12,53444,65886,OLYM,Olympic NP,1993
1,29816,85442,OLYM,Olympic NP,1994
2,52783,87168,OLYM,Olympic NP,1994
3,60876,121555,OLYM,Olympic NP,1994
4,73523,150290,OLYM,Olympic NP,1994
5,69203,248684,OLYM,Olympic NP,1994
6,88369,358722,OLYM,Olympic NP,1994
7,159722,578213,OLYM,Olympic NP,1994
8,58926,948440,OLYM,Olympic NP,1994
9,97870,418601,OLYM,Olympic NP,1994
10,75191,205845,OLYM,Olympic NP,1994
11,60408,106574,OLYM,Olympic NP,1994
12,53301,72039,OLYM,Olympic NP,1994
1,61305,97719,OLYM,Olympic NP,1995
2,80649,100477,OLYM,Olympic NP,1995
3,62640,110109,OLYM,Olympic NP,1995
4,81499,153225,OLYM,Olympic NP,1995
5,66894,264287,OLYM,Olympic NP,1995
6,100679,396072,OLYM,Olympic NP,1995
7,173271,664530,OLYM,Olympic NP,1995
8,60100,932892,OLYM,Olympic NP,1995
9,72131,436992,OLYM,Olympic NP,1995
10,127948,318603,OLYM,Olympic NP,1995
11,70440,107672,OLYM,Olympic NP,1995
12,68312,76037,OLYM,Olympic NP,1995
1,64360,73617,OLYM,Olympic NP,1996
2,68628,93292,OLYM,Olympic NP,1996
3,72104,120533,OLYM,Olympic NP,1996
4,84834,143606,OLYM,Olympic NP,1996
5,95483,275510,OLYM,Olympic NP,1996
6,85580,358829,OLYM,Olympic NP,1996
7,95767,469384,OLYM,Olympic NP,1996
8,50840,814468,OLYM,Olympic NP,1996
9,140340,548851,OLYM,Olympic NP,1996
10,97508,238398,OLYM,Olympic NP,1996
11,68684,117985,OLYM,Olympic NP,1996
12,59936,94250,OLYM,Olympic NP,1996
1,62118,109975,OLYM,Olympic NP,1997
2,85428,119749,OLYM,Olympic NP,1997
3,84432,128889,OLYM,Olympic NP,1997
4,93557,167671,OLYM,Olympic NP,1997
5,110212,368617,OLYM,Olympic NP,1997
6,144468,462510,OLYM,Olympic NP,1997
7,165152,629238,OLYM,Olympic NP,1997
8,52098,884173,OLYM,Olympic NP,1997
9,114956,506847,OLYM,Olympic NP,1997
10,79731,226600,OLYM,Olympic NP,1997
11,69053,129687,OLYM,Olympic NP,1997
12,74365,112753,OLYM,Olympic NP,1997
1,66781,106255,OLYM,Olympic NP,1998
2,87188,118009,OLYM,Olympic NP,1998
3,80043,133071,OLYM,Olympic NP,1998
4,108385,198924,OLYM,Olympic NP,1998
5,76357,264633,OLYM,Olympic NP,1998
6,102944,400120,OLYM,Olympic NP,1998
7,182198,624743,OLYM,Olympic NP,1998
8,49152,840990,OLYM,Olympic NP,1998
9,109491,472706,OLYM,Olympic NP,1998
10,72967,218287,OLYM,Olympic NP,1998
11,64547,104466,OLYM,Olympic NP,1998
12,44769,94803,OLYM,Olympic NP,1998
1,63774,100800,OLYM,Olympic NP,1999
2,64522,100475,OLYM,Olympic NP,1999
3,62542,114491,OLYM,Olympic NP,1999
4,97363,173515,OLYM,Olympic NP,1999
5,79890,314164,OLYM,Olympic NP,1999
6,104939,383547,OLYM,Olympic NP,1999
7,159513,557138,OLYM,Olympic NP,1999
8,41111,736542,OLYM,Olympic NP,1999
9,33109,393154,OLYM,Olympic NP,1999
10,72325,243335,OLYM,Olympic NP,1999
11,46907,113231,OLYM,Olympic NP,1999
12,52989,133874,OLYM,Olympic NP,1999
1,50595,107655,OLYM,Olympic NP,2000
2,56675,115064,OLYM,Olympic NP,2000
3,67984,126936,OLYM,Olympic NP,2000
4,77242,180927,OLYM,Olympic NP,2000
5,78870,298942,OLYM,Olympic NP,2000
6,83797,353597,OLYM,Olympic NP,2000
7,102568,496673,OLYM,Olympic NP,2000
8,41399,690936,OLYM,Olympic NP,2000
9,98718,427104,OLYM,Olympic NP,2000
10,73286,247361,OLYM,Olympic NP,2000
11,41855,138278,OLYM,Olympic NP,2000
12,79207,144249,OLYM,Olympic NP,2000
1,58611,137416,OLYM,Olympic NP,2001
2,51886,106761,OLYM,Olympic NP,2001
3,73695,123512,OLYM,Olympic NP,2001
4,85356,186515,OLYM,Olympic NP,2001
5,79309,263442,OLYM,Olympic NP,2001
6,86719,335889,OLYM,Olympic NP,2001
7,107426,538036,OLYM,Olympic NP,2001
8,35330,752472,OLYM,Olympic NP,2001
9,97770,427314,OLYM,Olympic NP,2001
10,84625,275194,OLYM,Olympic NP,2001
11,57026,138758,OLYM,Olympic NP,2001
12,52458,130760,OLYM,Olympic NP,2001
1,45651,98582,OLYM,Olympic NP,2002
2,65748,123199,OLYM,Olympic NP,2002
3,66330,121607,OLYM,Olympic NP,2002
4,77106,161563,OLYM,Olympic NP,2002
5,71189,263001,OLYM,Olympic NP,2002
6,91344,433902,OLYM,Olympic NP,2002
7,79546,699732,OLYM,Olympic NP,2002
8,43799,856987,OLYM,Olympic NP,2002
9,97770,420204,OLYM,Olympic NP,2002
10,53055,217635,OLYM,Olympic NP,2002
11,56627,158942,OLYM,Olympic NP,2002
12,49752,135956,OLYM,Olympic NP,2002
1,59770,117392,OLYM,Olympic NP,2003
2,61741,105632,OLYM,Olympic NP,2003
3,43573,123961,OLYM,Olympic NP,2003
4,96224,183861,OLYM,Olympic NP,2003
5,76123,226461,OLYM,Olympic NP,2003
6,90885,394437,OLYM,Olympic NP,2003
7,116115,522505,OLYM,Olympic NP,2003
8,35806,805921,OLYM,Olympic NP,2003
9,100849,388750,OLYM,Olympic NP,2003
10,55820,152942,OLYM,Olympic NP,2003
11,53600,87717,OLYM,Olympic NP,2003
12,110388,115748,OLYM,Olympic NP,2003
1,114051,113575,OLYM,Olympic NP,2004
2,84813,109916,OLYM,Olympic NP,2004
3,74011,107077,OLYM,Olympic NP,2004
4,82446,137681,OLYM,Olympic NP,2004
5,70662,223346,OLYM,Olympic NP,2004
6,77376,344345,OLYM,Olympic NP,2004
7,76636,399944,OLYM,Olympic NP,2004
8,47630,940156,OLYM,Olympic NP,2004
9,106359,341704,OLYM,Olympic NP,2004
10,64228,167016,OLYM,Olympic NP,2004
11,72980,99965,OLYM,Olympic NP,2004
12,65144,88997,OLYM,Olympic NP,2004
1,62756,87091,OLYM,Olympic NP,2005
2,61217,96880,OLYM,Olympic NP,2005
3,73720,118618,OLYM,Olympic NP,2005
4,76996,115228,OLYM,Olympic NP,2005
5,76543,313764,OLYM,Olympic NP,2005
6,89399,439694,OLYM,Olympic NP,2005
7,83400,452981,OLYM,Olympic NP,2005
8,43456,806537,OLYM,Olympic NP,2005
9,68938,348835,OLYM,Olympic NP,2005
10,65438,161829,OLYM,Olympic NP,2005
11,60458,104002,OLYM,Olympic NP,2005
12,56263,97315,OLYM,Olympic NP,2005
1,55387,91371,OLYM,Olympic NP,2006
2,53790,94011,OLYM,Olympic NP,2006
3,63894,99138,OLYM,Olympic NP,2006
4,68052,134679,OLYM,Olympic NP,2006
5,57205,228334,OLYM,Olympic NP,2006
6,61503,291704,OLYM,Olympic NP,2006
7,86694,426249,OLYM,Olympic NP,2006
8,31672,663496,OLYM,Olympic NP,2006
9,77293,334225,OLYM,Olympic NP,2006
10,69187,193254,OLYM,Olympic NP,2006
11,64645,111836,OLYM,Olympic NP,2006
12,56951,80900,OLYM,Olympic NP,2006
1,61028,94454,OLYM,Olympic NP,2007
2,57203,105116,OLYM,Olympic NP,2007
3,69962,110831,OLYM,Olympic NP,2007
4,72037,125060,OLYM,Olympic NP,2007
5,69114,308662,OLYM,Olympic NP,2007
6,68649,291907,OLYM,Olympic NP,2007
7,109995,405967,OLYM,Olympic NP,2007
8,44152,731346,OLYM,Olympic NP,2007
9,101298,387414,OLYM,Olympic NP,2007
10,82451,200700,OLYM,Olympic NP,2007
11,71270,142776,OLYM,Olympic NP,2007
12,61634,84453,OLYM,Olympic NP,2007
1,53496,85799,OLYM,Olympic NP,2008
2,54476,88928,OLYM,Olympic NP,2008
3,63701,121254,OLYM,Olympic NP,2008
4,66555,127008,OLYM,Olympic NP,2008
5,67326,253117,OLYM,Olympic NP,2008
6,73693,454678,OLYM,Olympic NP,2008
7,101514,469753,OLYM,Olympic NP,2008
8,34390,634421,OLYM,Olympic NP,2008
9,84294,358070,OLYM,Olympic NP,2008
10,79128,234011,OLYM,Olympic NP,2008
11,96061,157669,OLYM,Olympic NP,2008
12,40650,96743,OLYM,Olympic NP,2008
1,37091,108180,OLYM,Olympic NP,2009
2,33545,108615,OLYM,Olympic NP,2009
3,53966,130282,OLYM,Olympic NP,2009
4,56636,131420,OLYM,Olympic NP,2009
5,74802,296279,OLYM,Olympic NP,2009
6,87598,390715,OLYM,Olympic NP,2009
7,106016,511702,OLYM,Olympic NP,2009
8,37776,714948,OLYM,Olympic NP,2009
9,91718,408782,OLYM,Olympic NP,2009
10,81077,218816,OLYM,Olympic NP,2009
11,63861,143775,OLYM,Olympic NP,2009
12,65417,112945,OLYM,Olympic NP,2009
1,63709,95417,OLYM,Olympic NP,2010
2,50638,87317,OLYM,Olympic NP,2010
3,81427,114917,OLYM,Olympic NP,2010
4,84143,160423,OLYM,Olympic NP,2010
5,76717,224279,OLYM,Olympic NP,2010
6,92043,283713,OLYM,Olympic NP,2010
7,116277,515266,OLYM,Olympic NP,2010
8,39510,648734,OLYM,Olympic NP,2010
9,90444,329213,OLYM,Olympic NP,2010
10,68403,172354,OLYM,Olympic NP,2010
11,70475,147838,OLYM,Olympic NP,2010
12,50894,65092,OLYM,Olympic NP,2010
1,60737,81212,OLYM,Olympic NP,2011
2,44095,68228,OLYM,Olympic NP,2011
3,73512,105061,OLYM,Olympic NP,2011
4,80948,128660,OLYM,Olympic NP,2011
5,120784,282322,OLYM,Olympic NP,2011
6,89169,316535,OLYM,Olympic NP,2011
7,112636,514487,OLYM,Olympic NP,2011
8,43570,724884,OLYM,Olympic NP,2011
9,97879,380517,OLYM,Olympic NP,2011
10,69322,194130,OLYM,Olympic NP,2011
11,66436,91620,OLYM,Olympic NP,2011
12,56960,78846,OLYM,Olympic NP,2011
1,44120,65178,OLYM,Olympic NP,2012
2,51304,79292,OLYM,Olympic NP,2012
3,65548,96768,OLYM,Olympic NP,2012
4,72241,114970,OLYM,Olympic NP,2012
5,92239,287399,OLYM,Olympic NP,2012
6,64613,261427,OLYM,Olympic NP,2012
7,100631,527598,OLYM,Olympic NP,2012
8,33624,639436,OLYM,Olympic NP,2012
9,96476,417768,OLYM,Olympic NP,2012
10,73790,165809,OLYM,Olympic NP,2012
11,55938,83363,OLYM,Olympic NP,2012
12,56984,85900,OLYM,Olympic NP,2012
1,55094,77162,OLYM,Olympic NP,2013
2,56259,81808,OLYM,Olympic NP,2013
3,68333,119954,OLYM,Olympic NP,2013
4,90188,124456,OLYM,Olympic NP,2013
5,84098,274629,OLYM,Olympic NP,2013
6,102077,388581,OLYM,Olympic NP,2013
7,113558,460971,OLYM,Olympic NP,2013
8,43138,855663,OLYM,Olympic NP,2013
9,96476,373850,OLYM,Olympic NP,2013
10,76782,134726,OLYM,Olympic NP,2013
11,72768,89154,OLYM,Olympic NP,2013
12,54455,104386,OLYM,Olympic NP,2013
1,57981,80424,OLYM,Olympic NP,2014
2,63281,77894,OLYM,Olympic NP,2014
3,64907,106803,OLYM,Olympic NP,2014
4,82221,163050,OLYM,Olympic NP,2014
5,88235,282962,OLYM,Olympic NP,2014
6,103440,396184,OLYM,Olympic NP,2014
7,122449,585884,OLYM,Olympic NP,2014
8,46336,860611,OLYM,Olympic NP,2014
9,85678,394495,OLYM,Olympic NP,2014
10,69639,146288,OLYM,Olympic NP,2014
11,43741,75692,OLYM,Olympic NP,2014
12,39583,73585,OLYM,Olympic NP,2014
1,57378,79877,OLYM,Olympic NP,2015
2,64766,102766,OLYM,Olympic NP,2015
3,60113,110453,OLYM,Olympic NP,2015
4,91273,163263,OLYM,Olympic NP,2015
5,54792,280726,OLYM,Olympic NP,2015
6,135044,550337,OLYM,Olympic NP,2015
7,100623,568820,OLYM,Olympic NP,2015
8,33950,702159,OLYM,Olympic NP,2015
9,64886,391825,OLYM,Olympic NP,2015
10,48920,139783,OLYM,Olympic NP,2015
11,66991,104817,OLYM,Olympic NP,2015
12,40638,68935,OLYM,Olympic NP,2015
1,41832,97571,OLYM,Olympic NP,2016
2,59799,103509,OLYM,Olympic NP,2016
3,63141,126255,OLYM,Olympic NP,2016
4,82396,171641,OLYM,Olympic NP,2016
5,91983,341524,OLYM,Olympic NP,2016
6,89154,459305,OLYM,Olympic NP,2016
7,104975,563492,OLYM,Olympic NP,2016
8,37210,813267,OLYM,Olympic NP,2016
9,66995,409680,OLYM,Olympic NP,2016
10,50640,114112,OLYM,Olympic NP,2016
11,70194,117426,OLYM,Olympic NP,2016
12,41944,72439,OLYM,Olympic NP,2016
1,41975,96056,OLYM,Olympic NP,2017
2,59840,94433,OLYM,Olympic NP,2017
3,54045,114817,OLYM,Olympic NP,2017
4,102678,202039,OLYM,Olympic NP,2017
5,95763,350885,OLYM,Olympic NP,2017
6,102618,500191,OLYM,Olympic NP,2017
7,79141,510184,OLYM,Olympic NP,2017
8,31087,764282,OLYM,Olympic NP,2017
9,60771,411658,OLYM,Olympic NP,2017
10,44456,194127,OLYM,Olympic NP,2017
11,62494,91989,OLYM,Olympic NP,2017
12,42551,71335,OLYM,Olympic NP,2017
1,50848,124050,OLYM,Olympic NP,2018
2,67582,95948,OLYM,Olympic NP,2018
3,50596,113917,OLYM,Olympic NP,2018
4,97064,161131,OLYM,Olympic NP,2018
5,83675,305775,OLYM,Olympic NP,2018
6,85887,462461,OLYM,Olympic NP,2018
7,72316,492372,OLYM,Olympic NP,2018
8,29087,655793,OLYM,Olympic NP,2018
9,51816,345371,OLYM,Olympic NP,2018
10,39895,193677,OLYM,Olympic NP,2018
11,53484,90207,OLYM,Olympic NP,2018
12,46561,63753,OLYM,Olympic NP,2018
1,43841,72725,OLYM,Olympic NP,2019
2,61637,73756,OLYM,Olympic NP,2019
3,49425,113720,OLYM,Olympic NP,2019
4,94405,159983,OLYM,Olympic NP,2019
5,83447,307426,OLYM,Olympic NP,2019
6,86405,499728,OLYM,Olympic NP,2019
7,75007,517058,OLYM,Olympic NP,2019
8,30117,737996,OLYM,Olympic NP,2019
9,43366,399907,OLYM,Olympic NP,2019
10,44246,182944,OLYM,Olympic NP,2019
11,53296,108204,OLYM,Olympic NP,2019
12,53328,72359,OLYM,Olympic NP,2019
1,63777,74888,OLYM,Olympic NP,2020
2,55445,76248,OLYM,Olympic NP,2020
3,47755,116314,OLYM,Olympic NP,2020
4,61581,40297,OLYM,Olympic NP,2020
5,32235,66013,OLYM,Olympic NP,2020
6,64256,186034,OLYM,Olympic NP,2020
7,78388,510073,OLYM,Olympic NP,2020
8,22466,719170,OLYM,Olympic NP,2020
9,39283,334249,OLYM,Olympic NP,2020
10,43849,188318,OLYM,Olympic NP,2020
11,46008,107430,OLYM,Olympic NP,2020
12,49544,80143,OLYM,Olympic NP,2020
1,60818,74962,OLYM,Olympic NP,2021
2,54249,75915,OLYM,Olympic NP,2021
3,41145,116649,OLYM,Olympic NP,2021
4,50844,92336,OLYM,Olympic NP,2021
5,31513,110700,OLYM,Olympic NP,2021
6,65346,216260,OLYM,Olympic NP,2021
7,78861,534345,OLYM,Olympic NP,2021
8,27340,795063,OLYM,Olympic NP,2021
9,41953,334522,OLYM,Olympic NP,2021
10,48174,182884,OLYM,Olympic NP,2021
11,52030,103802,OLYM,Olympic NP,2021
12,54014,81487,OLYM,Olympic NP,2021
1,58929,65553,OLYM,Olympic NP,2022
2,54263,76509,OLYM,Olympic NP,2022
3,41172,112250,OLYM,Olympic NP,2022
4,54943,92420,OLYM,Olympic NP,2022
5,37346,133313,OLYM,Olympic NP,2022
6,68861,224731,OLYM,Olympic NP,2022
7,68165,432022,OLYM,Olympic NP,2022
8,27354,634516,OLYM,Olympic NP,2022
9,49142,322881,OLYM,Olympic NP,2022
10,49444,151732,OLYM,Olympic NP,2022
11,58047,107847,OLYM,Olympic NP,2022
12,54810,79198,OLYM,Olympic NP,2022
1,58983,68928,OLYM,Olympic NP,2023
2,54274,80435,OLYM,Olympic NP,2023
